Duration;Src IP Addr;Src Pt;Dst IP Addr;Dst Pt;Packets;class;P;F
0.057;10079;8000;10019;63864.0;7;0;1;1
7.624;10079;22;1592;59356.0;13;1;1;1
0.064;10079;8000;10019;58884.0;7;0;1;1
0.0;47;5090;10018;5060.0;1;1;0;0
10.373;11;64802;10018;22.0;17;1;1;1
0.0;10079;2323;5325;28449.0;1;1;0;0
0.056;10080;62902;10018;8000.0;6;0;1;1
0.001;697;443;10018;17504.0;1;1;0;0
9.039;15;57542;10018;22.0;17;1;1;1
9.21;27;52334;10018;22.0;15;1;1;1
0.101;10080;63357;10018;8000.0;6;0;1;1
0.0;2170;28522;10018;23.0;1;1;0;0
9.891;10079;22;11;38069.0;19;1;1;1
0.082;10079;8000;10019;56367.0;7;0;1;1
120.46;10079;22;8;50323.0;13;1;1;1
0.001;10079;1723;1063;34390.0;1;1;0;0
18.807;4740;60832;10018;22.0;26;1;1;1
0.063;10080;50818;10018;8000.0;6;0;1;1
0.071;10079;8000;10019;59881.0;7;0;1;1
0.058;10080;59597;10018;8000.0;6;0;1;1
13.635;8713;43084;10018;22.0;21;1;1;1
18.061;1137;64236;10018;22.0;24;1;1;1
13.671;3;3092;10018;22.0;16;1;1;0
0.067;10080;54196;10018;8000.0;6;0;1;1
0.102;10080;58443;10018;8000.0;6;0;1;1
0.048;10079;8000;10019;59212.0;7;0;1;1
0.059;10079;8000;10019;59226.0;7;0;1;1
19.136;1137;59535;10018;22.0;24;1;1;1
9.711;77;55206;10018;22.0;15;1;1;1
6.794;10079;22;8;45103.0;6;1;1;0
10.948;10079;22;28;59108.0;19;1;1;1
0.047;10079;8000;10019;59072.0;7;0;1;1
9.049;15;53305;10018;22.0;15;1;1;1
9.739;10079;22;78;38917.0;19;1;1;1
0.087;10079;8000;10019;56862.0;7;0;1;1
0.001;10079;21;1537;52342.0;1;1;0;0
0.065;10079;8000;10019;53547.0;7;0;1;1
0.001;5084;10812;10018;88.0;1;1;0;0
7.463;10079;22;8;54250.0;4;1;0;0
0.076;10080;65514;10018;8000.0;6;0;1;1
0.06;10080;65440;10018;8000.0;6;0;1;1
0.001;3150;42225;10018;23.0;1;1;0;0
7.407;5775;54061;10018;22.0;17;1;1;1
20.242;1137;25803;10018;22.0;26;1;1;1
17.12;10079;22;4718;3794.0;26;1;1;1
0.083;10079;8000;10019;62553.0;7;0;1;1
0.001;9916;52920;10018;23.0;1;1;0;0
20.697;10079;22;4687;20174.0;26;1;1;1
8.542;8;14654;10018;22.0;3;1;0;0
7.399;10079;22;8;54648.0;4;1;0;0
0.056;10079;8000;10019;52047.0;7;0;1;1
10.419;11;11791;10018;22.0;15;1;1;1
0.0;10079;5358;9030;36846.0;1;1;0;0
9.761;24;52759;10018;22.0;15;1;1;1
9.802;10079;22;24;43667.0;19;1;1;1
0.053;10079;8000;10019;53096.0;7;0;1;1
14.513;8;30260;10018;22.0;5;1;1;1
0.0;10079;23;5665;40196.0;1;1;0;0
9.676;10079;22;77;36678.0;19;1;1;1
0.066;10080;61048;10018;8000.0;6;0;1;1
0.0;10079;5358;10006;25230.0;1;1;0;0
2.916;479;51529;10018;22.0;13;1;1;1
0.946;10079;22;7826;18976.0;5;1;1;1
0.0;5048;6000;10018;1433.0;1;1;0;0
9.055;27;48088;10018;22.0;15;1;1;1
1.394;1391;2001;10018;445.0;3;1;0;0
9.478;15;38238;10018;22.0;15;1;1;1
0.06;10080;61151;10018;8000.0;6;0;1;1
0.274;3302;2434;10018;22.0;2;1;0;0
120.487;10079;22;8;59447.0;13;1;1;1
0.053;10080;62727;10018;8000.0;6;0;1;1
0.051;10079;8000;10019;62133.0;7;0;1;1
0.049;10080;50910;10018;8000.0;6;0;1;1
0.06;10079;8000;10019;49284.0;7;0;1;1
19.757;4740;22850;10018;22.0;24;1;1;1
11.408;10079;22;11;25711.0;20;1;1;1
125.051;10079;22;8;29292.0;6;1;1;1
0.0;10079;23;4327;38908.0;1;1;0;0
0.0;1443;80;10018;292.0;1;1;0;0
0.074;10080;50381;10018;8000.0;6;0;1;1
0.052;10079;8000;10019;49596.0;7;0;1;1
9.406;27;50894;10018;22.0;18;1;1;1
18.968;1137;23918;10018;22.0;24;1;1;1
0.056;10080;64251;10018;8000.0;6;0;1;1
0.356;10079;22;6883;35607.0;1;1;0;0
0.057;10080;55036;10018;8000.0;6;0;1;1
8.942;11;39454;10018;22.0;21;1;1;1
8.865;10079;22;17;47809.0;19;1;1;1
31.455;8;56220;10018;22.0;2;1;0;0
0.052;10079;8000;10019;58080.0;7;0;1;1
17.916;10079;22;4687;44490.0;26;1;1;1
21.873;10079;22;1137;49046.0;26;1;1;1
122.16;8;52651;10018;22.0;7;1;1;1
0.0;10079;227;1440;80.0;1;1;0;0
8.87;10079;22;79;51037.0;19;1;1;1
0.0;1840;5427;10018;5060.0;1;1;0;0
0.0;3007;45131;10018;23.0;1;1;0;0
0.0;10079;23;5718;6603.0;1;1;0;0
0.072;10080;62855;10018;8000.0;6;0;1;1
0.189;10079;3644;107;59253.0;1;1;0;0
10.138;10079;22;15;36656.0;19;1;1;1
12.392;10079;22;8;33008.0;11;1;1;1
0.041;10080;54385;10018;8000.0;6;0;1;1
10.914;10079;22;27;46286.0;21;1;1;1
0.0;442;38793;10018;42635.0;1;1;0;0
5.473;8;29792;10018;22.0;7;1;1;1
0.054;10079;8000;10019;49615.0;7;0;1;1
10.501;10079;22;11;51798.0;19;1;1;1
0.065;10079;8000;10019;59124.0;7;0;1;1
6.439;10079;22;8;54318.0;6;1;1;0
0.069;10079;8000;10019;54937.0;7;0;1;1
0.999;1103;3137;10018;445.0;3;1;0;0
11.092;28;54602;10018;22.0;15;1;1;1
89.84;8;33278;10018;22.0;4;1;1;1
24.266;10079;22;1137;26232.0;30;1;1;1
0.049;10079;8000;10019;56717.0;7;0;1;1
0.057;10079;8000;10019;63816.0;7;0;1;1
20.061;10079;22;4687;65067.0;27;1;1;1
9.894;10079;22;17;38985.0;17;1;1;1
0.939;10079;22;7826;32456.0;5;1;1;1
3.447;7611;38552;10018;22.0;12;1;1;1
6.901;10079;22;8;41268.0;5;1;1;0
2.462;8539;20567;10018;22.0;12;1;1;1
121.949;8;53068;10018;22.0;8;1;1;0
0.053;10079;8000;10019;59520.0;7;0;1;1
0.0;4052;6000;10018;2222.0;1;1;0;0
6.371;8;58578;10018;22.0;6;1;1;1
9.423;23;38166;10018;22.0;19;1;1;1
0.06;10080;61274;10018;8000.0;6;0;1;1
0.054;10079;8000;10019;55776.0;7;0;1;1
20.778;10079;22;1137;61980.0;26;1;1;1
0.059;10079;8000;10019;56569.0;7;0;1;1
16.466;10079;22;8;31572.0;6;1;0;0
0.0;1988;23702;10018;23.0;1;1;0;0
0.09;10080;53013;10018;8000.0;6;0;1;1
0.052;10080;60757;10018;8000.0;6;0;1;1
0.056;10080;65265;10018;8000.0;6;0;1;1
5.1;10079;8000;2305;55588.0;3;1;0;1
8.485;11;16302;10018;22.0;15;1;1;1
0.063;10080;63325;10018;8000.0;6;0;1;1
0.078;10080;57935;10018;8000.0;6;0;1;1
0.075;10079;8000;10019;62469.0;7;0;1;1
11.114;10079;22;840;55788.0;19;1;1;1
7.656;5775;45554;10018;22.0;17;1;1;1
0.061;10080;1165;10018;8000.0;6;0;1;1
0.066;10080;54175;10018;8000.0;6;0;1;1
9.163;10079;22;15;46156.0;19;1;1;1
0.056;10080;50910;10018;8000.0;6;0;1;1
0.077;10079;8000;10019;53190.0;7;0;1;1
21.003;1137;3239;10018;22.0;24;1;1;1
5.494;8;60605;10018;22.0;4;1;0;0
0.066;10080;52377;10018;8000.0;6;0;1;1
0.05;10080;54879;10018;8000.0;6;0;1;1
11.727;840;53697;10018;22.0;17;1;1;1
11.516;840;59143;10018;22.0;15;1;1;1
0.049;10080;51149;10018;8000.0;6;0;1;1
0.0;10079;5358;8668;11497.0;1;1;0;0
0.0;10079;0;47;3.3;1;1;0;0
8.844;15;56134;10018;22.0;17;1;1;1
8.37;10079;22;8;41077.0;10;1;1;0
0.0;9371;64469;10018;23.0;1;1;0;0
0.023;6348;44506;10018;3389.0;2;1;0;0
17.604;9355;4173;10018;22.0;20;1;1;0
0.057;10080;51133;10018;8000.0;6;0;1;1
9.566;10079;22;23;49033.0;19;1;1;1
0.0;10079;0;753;3.3;1;1;0;0
120.805;10079;22;8;26549.0;11;1;1;1
18.57;10079;22;8;50284.0;23;1;1;1
0.053;10079;8000;10019;55411.0;7;0;1;1
0.047;10080;53408;10018;8000.0;6;0;1;1
0.075;10080;50416;10018;8000.0;6;0;1;1
9.519;10079;22;11;10671.0;19;1;1;1
9.709;10079;22;27;46087.0;19;1;1;1
0.058;10080;63253;10018;8000.0;6;0;1;1
0.059;10080;52852;10018;8000.0;6;0;1;1
18.072;10079;22;1137;46716.0;26;1;1;1
0.0;9664;56551;10018;23.0;1;1;0;0
9.68;10079;22;79;33047.0;19;1;1;1
0.0;10079;0;3723;3.3;1;1;0;0
11.102;11;20374;10018;22.0;16;1;1;1
0.0;9248;30059;10018;23.0;1;1;0;0
0.076;10080;49294;10018;8000.0;6;0;1;1
0.0;10079;5358;6818;7805.0;1;1;0;0
0.993;10079;22;7826;29693.0;5;1;1;1
0.047;10080;59598;10018;8000.0;6;0;1;1
0.0;1443;80;10018;106.0;1;1;0;0
6.932;8;43634;10018;22.0;6;1;1;1
12.162;11;38043;10018;22.0;17;1;1;1
0.0;10079;23;9969;45052.0;1;1;0;0
10.381;11;48799;10018;22.0;15;1;1;1
10.051;10079;22;79;52100.0;20;1;1;1
18.161;10079;22;4719;24812.0;26;1;1;1
0.0;10079;23;8627;51784.0;1;1;0;0
0.0;10079;7547;7178;30986.0;1;1;0;0
6.896;8;28268;10018;22.0;6;1;1;1
7.778;10079;22;8;29143.0;7;1;1;0
8.836;27;56544;10018;22.0;15;1;1;1
0.054;10079;8000;10019;64651.0;7;0;1;1
12.384;10079;22;9304;3199.0;18;1;1;0
0.102;10079;8000;10019;64303.0;7;0;1;1
0.055;10080;55081;10018;8000.0;6;0;1;1
123.117;8;49055;10018;22.0;5;1;1;1
0.072;10079;8000;10019;50174.0;7;0;1;1
0.935;7870;38978;10018;22.0;6;1;1;1
120.917;10079;22;8;48044.0;9;1;1;1
12.313;10079;22;11;41080.0;25;1;1;1
0.0;10079;17185;547;59412.0;1;1;0;0
0.061;10080;49433;10018;8000.0;6;0;1;1
0.0;10079;7547;4066;44050.0;1;1;0;0
0.08;10080;60649;10018;8000.0;6;0;1;1
8.346;10079;22;2124;56918.0;17;1;1;1
9.538;27;34975;10018;22.0;15;1;1;1
0.068;10080;59735;10018;8000.0;6;0;1;1
0.108;10079;8000;10019;61673.0;7;0;1;1
0.964;10079;22;7826;55143.0;5;1;1;1
0.053;10079;8000;10019;50655.0;7;0;1;1
10.626;10079;22;14;56544.0;20;1;1;1
121.027;10079;22;8;33488.0;4;1;1;1
0.0;10079;1433;1146;6000.0;1;1;0;0
0.053;10080;55411;10018;8000.0;6;0;1;1
0.0;10079;23;4920;38625.0;1;1;0;0
0.087;10079;8000;10019;63660.0;7;0;1;1
6.998;10079;22;7;16130.0;5;1;1;0
0.0;4198;0;10018;8.0;1;1;0;0
2.641;8319;34154;10018;22.0;12;1;0;0
0.043;10079;8000;10019;54796.0;7;0;1;1
0.051;10079;8000;10019;54756.0;7;0;1;1
10.518;11;10565;10018;22.0;17;1;1;1
6.704;10079;22;5986;62525.0;13;1;1;1
0.0;10079;23;2693;42169.0;1;1;0;0
20.596;10079;22;4687;2176.0;28;1;1;1
0.058;10080;53856;10018;8000.0;6;0;1;1
0.07;10079;8000;10019;56247.0;7;0;1;1
121.937;8;53034;10018;22.0;5;1;0;1
0.077;10079;8000;10019;52633.0;7;0;1;1
13.811;10079;22;3;2955.0;18;1;1;0
19.996;1137;5190;10018;22.0;24;1;1;1
0.08;10079;8000;10019;62420.0;7;0;1;1
0.08;10080;62894;10018;8000.0;6;0;1;1
20.546;4739;19394;10018;22.0;26;1;1;1
64.363;10079;22;8;12477.0;11;1;1;0
20.21;10079;22;1137;3345.0;26;1;1;1
0.076;10080;50536;10018;8000.0;6;0;1;1
10.433;11;53886;10018;22.0;17;1;1;1
0.057;10080;62703;10018;8000.0;6;0;1;1
2.619;631;45006;10018;22.0;12;1;1;1
9.525;27;58906;10018;22.0;15;1;1;1
20.251;10079;22;4718;35234.0;27;1;1;1
0.085;10079;8000;10019;63089.0;7;0;1;1
0.044;10080;63098;10018;8000.0;6;0;1;1
0.06;10079;8000;10019;54353.0;7;0;1;1
0.057;10079;8000;10019;55373.0;7;0;1;1
13.679;10079;22;8;33672.0;8;1;1;1
25.039;10079;22;8447;5941.0;40;1;1;1
9.293;10079;22;15;43995.0;19;1;1;1
0.0;10079;0;723;3.3;1;1;0;0
0.079;10079;8000;10019;62662.0;7;0;1;1
19.476;1137;63961;10018;22.0;24;1;1;1
0.055;10080;54798;10018;8000.0;6;0;1;1
9.993;10079;22;11;33996.0;19;1;1;1
0.0;10079;23;6023;40298.0;1;1;0;0
0.055;10080;52918;10018;8000.0;6;0;1;1
135.054;10079;8000;10019;56173.0;3;0;0;1
0.059;10080;60628;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;50642.0;7;0;1;1
10.755;11;31793;10018;22.0;18;1;1;1
25.573;10079;22;4718;9426.0;31;1;1;1
45.311;10079;22;8;60976.0;13;1;1;1
47.007;8;60114;10018;22.0;6;1;1;1
0.08;10080;55601;10018;8000.0;6;0;1;1
10.864;78;35810;10018;22.0;17;1;1;1
13.82;10079;22;3;1397.0;18;1;1;0
19.825;4708;46134;10018;22.0;24;1;1;1
0.057;10080;60466;10018;8000.0;6;0;1;1
0.058;10079;8000;10019;51906.0;7;0;1;1
0.072;10079;8000;10019;62874.0;7;0;1;1
0.077;10079;8000;10019;50489.0;7;0;1;1
87.796;10079;22;8;21308.0;11;1;1;1
0.0;914;5330;10018;5060.0;1;1;0;0
0.048;10080;58761;10018;8000.0;6;0;1;1
0.053;10079;8000;10019;58586.0;7;0;1;1
7.118;15;57104;10018;22.0;15;1;1;1
0.063;10079;8000;10019;63744.0;7;0;1;1
120.49;10079;22;8;30771.0;15;1;1;1
0.0;1443;80;10018;244.0;1;1;0;0
21.088;10079;22;1137;31421.0;27;1;1;1
10.254;10079;22;11;11435.0;21;1;1;1
0.05;10079;8000;10019;49351.0;7;0;1;1
12.915;10079;22;8;37479.0;11;1;1;0
5.848;8;13453;10018;22.0;9;1;1;1
0.047;10080;60513;10018;8000.0;6;0;1;1
9.526;27;60283;10018;22.0;17;1;1;1
10.682;17;56556;10018;22.0;17;1;1;1
0.0;10079;5358;9836;28692.0;1;1;0;0
8.508;27;48550;10018;22.0;17;1;1;1
124.094;10079;22;8;57438.0;6;1;1;1
8.546;14;48941;10018;22.0;17;1;1;1
21.637;1137;5549;10018;22.0;24;1;1;1
0.047;10079;8000;10019;53235.0;7;0;1;1
8.391;10079;22;27;58047.0;19;1;1;1
26.105;4739;51922;10018;22.0;25;1;1;1
19.311;10079;22;1137;50521.0;26;1;1;1
0.05;10080;58571;10018;8000.0;6;0;1;1
120.49;8;61007;10018;22.0;3;1;1;0
9.234;6018;15795;10018;22.0;11;1;1;1
9.209;10079;22;14;55235.0;19;1;1;1
22.615;10079;22;4718;39652.0;30;1;1;1
0.0;10079;7547;6861;2521.0;1;1;0;0
0.0;10079;23;4554;16328.0;1;1;0;0
0.052;10080;65131;10018;8000.0;6;0;1;1
0.0;1193;11312;10018;23.0;1;1;0;0
0.055;10080;57796;10018;8000.0;6;0;1;1
10.259;840;47579;10018;22.0;17;1;1;1
0.939;10079;22;7826;34681.0;5;1;1;1
0.05;10079;8000;10019;51498.0;7;0;1;1
0.056;10080;49630;10018;8000.0;6;0;1;1
20.683;4739;34652;10018;22.0;24;1;1;1
8.731;10079;22;24;37569.0;19;1;1;1
0.0;10079;23;7405;63124.0;1;1;0;0
1.534;10079;8000;10019;54888.0;7;0;1;1
18.961;4740;63136;10018;22.0;24;1;1;1
18.316;4708;15592;10018;22.0;24;1;1;1
19.65;10079;22;1137;25036.0;26;1;1;1
8.955;10079;22;14;44169.0;19;1;1;1
30.999;3094;18032;10018;22.0;1;1;0;0
0.083;10079;8000;10019;58016.0;7;0;1;1
0.0;10079;5555;132;42533.0;1;1;0;0
0.188;2988;62204;10018;22.0;2;1;0;0
0.0;10079;5358;9765;984.0;1;1;0;0
119.999;10080;61464;10018;8000.0;6;0;1;1
0.066;10080;63305;10018;8000.0;6;0;1;1
0.054;10079;8000;10019;50658.0;7;0;1;1
1.39;5616;3798;10018;445.0;3;1;0;0
13.379;9355;3664;10018;22.0;14;1;1;0
0.038;10080;63725;10018;8000.0;6;0;1;1
0.055;10079;8000;10019;63425.0;7;0;1;1
9.617;10079;22;77;56701.0;19;1;1;1
0.062;10079;8000;10019;49382.0;7;0;1;1
0.0;10079;8546;487;65535.0;1;1;0;0
8.324;8;23935;10018;22.0;5;1;0;1
13.776;2;4077;10018;22.0;14;1;1;0
0.0;6618;15431;10018;7547.0;1;1;0;0
0.0;10079;23;5509;12626.0;1;1;0;0
4.468;10079;22;7571;37310.0;13;1;1;1
0.001;10079;5980;464;50856.0;1;1;0;0
20.513;10079;22;4719;4888.0;27;1;1;1
0.054;10080;57766;10018;8000.0;6;0;1;1
10.763;11;17784;10018;22.0;19;1;1;1
5.785;10079;22;8;60062.0;6;1;1;1
2.084;10079;22;3552;60335.0;14;1;1;1
5.848;10079;22;8;13453.0;9;1;1;0
6.423;8;64184;10018;22.0;5;1;0;1
9.651;10079;22;8;26855.0;8;1;1;0
9.554;10079;22;77;53758.0;19;1;1;1
9.076;24;42102;10018;22.0;17;1;1;1
0.0;4853;26648;10018;5358.0;1;1;0;0
0.96;10079;22;7826;20459.0;5;1;1;1
0.013;238;57201;10018;23.0;2;1;0;0
13.629;10079;22;3;4026.0;18;1;1;0
9.619;11;42505;10018;22.0;16;1;1;1
0.043;10079;8000;10019;54139.0;7;0;1;1
9.216;78;60774;10018;22.0;17;1;1;1
7.475;10079;22;8;53205.0;4;1;0;0
0.059;10080;49485;10018;8000.0;6;0;1;1
0.947;7870;55552;10018;22.0;6;1;1;1
0.077;10079;8000;10019;59547.0;7;0;1;1
17.937;10079;22;4581;2257.0;21;1;1;0
9.945;10079;22;11;59611.0;20;1;1;1
121.921;8;27397;10018;22.0;5;1;1;0
11.193;8;12595;10018;22.0;4;1;1;1
1.49;10079;8000;10019;56564.0;7;0;1;1
19.225;4740;52532;10018;22.0;26;1;1;1
0.047;10080;50360;10018;8000.0;6;0;1;1
0.072;10080;50415;10018;8000.0;6;0;1;1
8.488;17;38839;10018;22.0;17;1;1;1
20.243;10079;22;4719;12686.0;26;1;1;1
0.056;10079;8000;10019;60649.0;7;0;1;1
0.001;10079;23;6075;53971.0;1;1;0;0
0.051;10079;8000;10019;56298.0;7;0;1;1
0.987;7870;58980;10018;22.0;6;1;1;1
158.672;10079;22;8;38689.0;11;1;1;1
18.958;10079;22;1137;17962.0;26;1;1;1
0.096;10079;8000;10019;50129.0;7;0;1;1
0.049;10080;64818;10018;8000.0;6;0;1;1
9.091;10079;22;77;43368.0;19;1;1;1
10.039;10079;22;77;60925.0;19;1;1;1
0.052;10079;8000;10019;63056.0;7;0;1;1
0.0;6797;64151;10018;23.0;1;1;0;0
18.419;10079;22;4718;30748.0;26;1;1;1
0.064;10079;8000;10019;63918.0;7;0;1;1
0.505;10079;22;5951;53273.0;1;1;0;0
0.0;2189;12194;10018;23.0;1;1;0;0
7.031;8428;52194;10018;22.0;13;1;1;1
0.067;10079;8000;10019;61357.0;7;0;1;1
0.065;10080;53240;10018;8000.0;6;0;1;1
23.901;4739;46730;10018;22.0;27;1;1;1
0.092;10079;8000;10019;61539.0;7;0;1;1
30.998;3718;22968;10018;22.0;1;1;0;0
0.066;10080;58083;10018;8000.0;6;0;1;1
20.432;10079;22;4719;5416.0;27;1;1;1
19.594;10079;22;4719;50540.0;26;1;1;1
10.226;840;51327;10018;22.0;17;1;1;1
0.0;10079;0;47;3.3;1;1;0;0
20.697;10079;22;4718;42716.0;26;1;1;1
122.974;8;30819;10018;22.0;6;1;0;1
9.728;10079;22;79;51983.0;19;1;1;1
0.01;10079;22;2535;10410.0;1;1;0;0
9.649;10079;22;15;35150.0;19;1;1;1
9.518;10079;22;11;52566.0;20;1;1;1
130.224;10079;22;8;50154.0;8;1;1;1
0.048;10079;8000;10019;56077.0;7;0;1;1
124.814;10079;22;8;16157.0;14;1;1;1
9.324;11;42264;10018;22.0;17;1;1;1
9.863;10079;22;16;56880.0;19;1;1;1
19.823;8493;46220;10018;22.0;24;1;1;1
0.055;1487;53281;10018;3516.0;2;1;0;0
0.0;6034;8827;10018;1013.0;1;1;0;0
0.045;10080;53869;10018;8000.0;6;0;1;1
0.072;10080;54899;10018;8000.0;6;0;1;1
0.0;10079;0;47;3.3;1;1;0;0
9.547;15;45347;10018;22.0;17;1;1;1
0.053;10080;54934;10018;8000.0;6;0;1;1
5.096;2315;61651;10018;8000.0;5;1;1;1
9.9;10079;22;11;62087.0;20;1;1;1
0.0;4653;58914;10018;61616.0;1;1;0;0
0.042;10080;64077;10018;8000.0;6;0;1;1
9.393;10079;22;79;40334.0;19;1;1;1
0.0;5820;42764;10018;23.0;1;1;0;0
15.087;9355;4587;10018;22.0;19;1;1;0
0.057;10080;56810;10018;8000.0;6;0;1;1
9.295;10079;22;8;64440.0;8;1;1;0
5.901;10079;22;8;24375.0;9;1;1;1
10.063;10079;22;5986;46150.0;14;1;1;1
0.087;10079;8000;10019;65052.0;7;0;1;1
8.461;10079;22;14;34384.0;19;1;1;1
0.0;7822;53553;10018;7547.0;1;1;0;0
120.948;10079;22;8;12353.0;9;1;1;1
0.0;10079;0;887;3.3;1;1;0;0
0.074;10079;8000;10019;51748.0;7;0;1;1
19.971;4740;60018;10018;22.0;27;1;1;1
0.0;1256;39546;10018;623.0;1;1;0;0
0.05;10079;8000;10019;57970.0;7;0;1;1
0.001;2948;1244;10018;23.0;1;1;0;0
0.0;1320;59765;10018;23.0;1;1;0;0
4.101;7611;47000;10018;22.0;12;1;1;1
0.0;6185;38864;10018;7547.0;1;1;0;0
84.667;10079;22;8;14278.0;10;1;1;1
6.46;10079;22;8;39035.0;7;1;1;0
0.093;10080;55247;10018;8000.0;6;0;1;1
0.056;10080;54535;10018;8000.0;6;0;1;1
0.073;10079;8000;10019;56570.0;7;0;1;1
1.208;10079;1080;6889;2766.0;3;1;0;0
0.064;10080;54761;10018;8000.0;6;0;1;1
0.325;5338;54760;10018;22.0;2;1;0;0
0.001;10079;52079;250;53.0;1;1;0;0
1.001;10079;8000;10019;51534.0;7;0;1;1
0.985;7870;31508;10018;22.0;6;1;1;1
0.969;7870;48723;10018;22.0;6;1;1;1
0.047;10080;59428;10018;8000.0;6;0;1;1
7.507;8;33267;10018;22.0;2;1;0;0
0.064;10079;8000;10019;61858.0;7;0;1;1
0.051;10079;8000;10019;60036.0;7;0;1;1
0.0;10079;23;4909;40176.0;1;1;0;0
6.398;8;54311;10018;22.0;6;1;1;1
0.036;9561;42534;10018;22.0;2;1;0;0
9.523;10079;22;17;54394.0;19;1;1;1
21.532;1137;42825;10018;22.0;26;1;1;1
7.604;10079;22;8;46703.0;10;1;1;0
19.608;10079;22;4718;32394.0;26;1;1;1
20.487;4708;64813;10018;22.0;24;1;1;1
4.536;478;54358;10018;22.0;14;1;1;1
12.3;11;33332;10018;22.0;16;1;1;1
5.799;10079;22;8;56583.0;6;1;1;1
7.464;8;45137;10018;22.0;2;1;0;0
120.955;10079;22;8;52803.0;14;1;1;1
0.068;10080;58674;10018;8000.0;6;0;1;1
0.085;10080;64393;10018;8000.0;6;0;1;1
5.112;251;443;10018;34318.0;9;1;1;1
12.027;10079;22;11;58064.0;18;1;1;1
10.111;10079;22;27;34840.0;19;1;1;1
0.064;10079;8000;10019;60337.0;7;0;1;1
0.434;479;33784;10018;22.0;12;1;1;1
10.314;15;56326;10018;22.0;17;1;1;1
14.053;78;55256;10018;22.0;20;1;1;1
0.063;10079;8000;10019;50191.0;7;0;1;1
9.031;10079;22;23;39774.0;19;1;1;1
0.0;6055;40298;10018;23.0;1;1;0;0
9.999;10079;22;78;36275.0;19;1;1;1
11.599;10079;22;11;41644.0;22;1;1;1
0.025;10079;3810;107;59253.0;1;1;0;0
0.053;10079;8000;10019;52479.0;7;0;1;1
9.9;15;40800;10018;22.0;17;1;1;1
8.852;10079;22;11;57122.0;19;1;1;1
0.077;10080;50582;10018;8000.0;6;0;1;1
0.001;10079;7547;6031;25477.0;1;1;0;0
0.0;9734;41704;10018;23.0;1;1;0;0
9.928;79;42372;10018;22.0;15;1;1;1
0.001;10079;23;3800;59804.0;1;1;0;0
0.072;10080;56454;10018;8000.0;6;0;1;1
9.197;28;45366;10018;22.0;15;1;1;1
4.293;10079;22;7571;41616.0;13;1;1;1
0.0;194;60469;10018;47808.0;1;1;0;0
10.91;11;38541;10018;22.0;16;1;1;1
9.461;17;60444;10018;22.0;17;1;1;1
8.816;17;47955;10018;22.0;17;1;1;1
5.177;10079;22;5232;48187.0;17;1;1;1
6.274;10079;22;8382;63008.0;7;1;1;1
87.54;10079;22;8;22949.0;13;1;1;1
0.0;9460;47276;10018;23.0;1;1;0;0
11.212;11;19817;10018;22.0;16;1;1;1
0.0;10079;3389;3483;59858.0;1;1;0;0
7.416;8;31745;10018;22.0;4;1;0;0
9.703;10079;22;79;36598.0;19;1;1;1
120.56;10079;22;8;24006.0;12;1;1;1
21.009;1137;7865;10018;22.0;24;1;1;1
0.019;10080;53436;10018;8082.0;1;0;0;0
0.08;10080;64714;10018;8000.0;6;0;1;1
9.436;10079;22;11;43414.0;19;1;1;1
27.277;4739;20348;10018;22.0;27;1;1;1
9.782;28;38636;10018;22.0;17;1;1;1
0.02;5798;42211;10018;1111.0;2;1;0;0
0.052;10080;52512;10018;8000.0;6;0;1;1
2.371;10079;22;479;60802.0;12;1;1;1
25.723;10079;22;4687;26264.0;28;1;1;1
10.531;17;38824;10018;22.0;19;1;1;1
11.861;10079;22;840;55708.0;19;1;1;1
0.0;7272;15991;10018;23.0;1;1;0;0
0.055;10080;57356;10018;8000.0;6;0;1;1
9.915;10079;22;77;44142.0;20;1;1;1
0.074;10079;8000;10019;60324.0;7;0;1;1
0.068;10079;8000;10019;55827.0;7;0;1;1
9.714;10079;22;17;60473.0;19;1;1;1
0.0;10079;23;2876;21567.0;1;1;0;0
0.088;10079;8000;10019;55870.0;7;0;1;1
0.055;10080;54060;10018;8000.0;6;0;1;1
120.818;7;49820;10018;22.0;7;1;1;1
0.056;10079;8000;10019;55126.0;7;0;1;1
9.558;15;46242;10018;22.0;17;1;1;1
0.071;10079;8000;10019;56363.0;7;0;1;1
0.051;10080;52119;10018;8000.0;6;0;1;1
0.065;10080;59881;10018;8000.0;6;0;1;1
4.524;10079;22;7571;39402.0;13;1;1;1
10.105;27;60621;10018;22.0;17;1;1;1
9.479;28;60255;10018;22.0;17;1;1;1
9.464;10079;22;8;31084.0;6;1;0;0
9.849;14;42778;10018;22.0;17;1;1;1
0.0;10079;25;5807;35749.0;1;1;0;0
0.079;10080;51525;10018;8000.0;6;0;1;1
0.0;4161;21008;10018;50526.0;1;1;0;0
17.665;10079;22;1137;32998.0;26;1;1;1
0.06;10079;8000;10019;55994.0;7;0;1;1
19.432;1137;19304;10018;22.0;24;1;1;1
13.59;11;62828;10018;22.0;19;1;1;1
10.394;27;33132;10018;22.0;17;1;1;1
3.485;10079;22;8273;53047.0;16;1;1;1
11.161;27;34308;10018;22.0;16;1;1;1
12.143;10079;22;79;51222.0;21;1;1;1
0.0;10079;23;5947;14976.0;1;1;0;0
