timestamp,host,service,pid,message
Apr 07 17:15:36,server-prod-01,sudo,2297,ubuntu : TTY=pts/1 ; COMMAND=ls -la
Apr 07 17:17:05,db-server-02,sshd,6035,Accepted publickey for backup from 172.16.0.25
Apr 07 17:17:07,ip-10-50-30-100,pure-ftpd,4346,"Connection from 85.245.107.41, user ftp_user, command LIST"
Apr 07 17:29:35,server-prod-01,pure-ftpd,9620,"Connection from 85.245.107.41, user web_upload, command LIST"
Apr 07 18:15:04,ip-10-50-30-100,cron,4896,Started System maintenance
Apr 07 18:22:45,ip-10-50-30-100,service,2677,Started nginx service
Apr 07 18:33:02,db-server-02,cron,5804,Started Log rotation
Apr 07 18:36:00,ip-10-77-20-248,sshd,4971,Accepted publickey for developer from 172.16.0.25
Apr 07 18:41:47,ip-10-77-20-248,sshd,4740,Accepted publickey for admin from 192.168.1.100
Apr 07 19:01:54,ip-10-77-20-248,vsftpd,4568,"Connection from 172.16.0.25, user ftp_user, command RETR file.txt"
Apr 07 19:11:37,ip-10-50-30-100,pure-ftpd,3251,"Connection from 10.0.0.50, user backup, command RETR file.txt"
Apr 07 19:15:07,ip-10-50-30-100,sudo,8448,ubuntu : TTY=pts/2 ; COMMAND=docker ps
Apr 07 19:27:45,db-server-02,sudo,8177,backup : TTY=pts/2 ; COMMAND=cd /var/www
Apr 07 19:55:22,server-prod-01,sudo,9859,ci-cd : TTY=pts/0 ; COMMAND=ls -la
Apr 07 20:00:10,db-server-02,sudo,1967,developer : TTY=pts/0 ; COMMAND=cd /var/www
Apr 07 20:07:07,ip-10-50-30-100,sudo,3329,ci-cd : TTY=pts/0 ; COMMAND=docker ps
Apr 07 20:08:55,server-prod-01,sshd,2323,Accepted publickey for ubuntu from 85.245.107.41
Apr 07 20:10:50,db-server-02,sudo,7188,backup : TTY=pts/2 ; COMMAND=cd /var/www
Apr 07 20:23:07,server-prod-01,systemd,3210,Started Daily backup
Apr 07 20:26:09,ip-10-77-20-248,sudo,5063,backup : TTY=pts/1 ; COMMAND=systemctl restart nginx
Apr 07 20:36:08,server-prod-01,service,9565,Started docker service
Apr 07 20:44:12,server-prod-01,service,2268,Started redis service
Apr 07 20:46:40,ip-10-50-30-100,sshd,7433,Accepted publickey for developer from 10.0.0.50
Apr 07 20:47:05,server-prod-01,cron,3001,Started Log rotation
Apr 07 21:18:57,db-server-02,sshd,9084,Accepted publickey for admin from 192.168.1.100
Apr 07 21:19:53,db-server-02,sudo,7077,deploy : TTY=pts/1 ; COMMAND=cd /var/www
Apr 07 21:34:19,db-server-02,sshd,1710,Accepted publickey for ci-cd from 192.168.1.100
Apr 07 21:36:34,db-server-02,cron,1042,Started System maintenance
Apr 07 21:43:51,server-prod-01,systemd,7759,Started System maintenance
Apr 07 21:47:10,db-server-02,cron,3787,Started System maintenance
Apr 07 21:48:15,db-server-02,pure-ftpd,6975,Anonymous login attempted from 61.177.172.1
Apr 07 22:13:07,server-prod-01,sshd,9181,Failed password for admin from 194.87.139.38 port 34497
Apr 07 22:13:13,server-prod-01,sshd,9167,Invalid user guest from 194.87.139.38
Apr 07 22:13:15,server-prod-01,sshd,9178,Failed password for guest from 194.87.139.38 port 50782
Apr 07 22:13:18,server-prod-01,sshd,9168,Invalid user admin from 194.87.139.38
Apr 07 22:13:18,server-prod-01,sshd,9171,Invalid user admin from 194.87.139.38
Apr 07 22:13:19,server-prod-01,sshd,9169,Invalid user test from 194.87.139.38
Apr 07 22:13:21,server-prod-01,sshd,9170,Invalid user guest from 194.87.139.38
Apr 07 22:13:46,server-prod-01,sshd,9184,Failed password for test from 194.87.139.38 port 56150
Apr 07 22:14:02,server-prod-01,sshd,9182,Failed password for test from 194.87.139.38 port 55250
Apr 07 22:14:07,server-prod-01,sshd,9193,Failed password for root from 194.87.139.38 port 59734
Apr 07 22:14:29,server-prod-01,sshd,9183,Failed password for admin from 194.87.139.38 port 40731
Apr 07 22:14:39,server-prod-01,sshd,9179,Failed password for root from 194.87.139.38 port 44481
Apr 07 22:15:04,server-prod-01,sshd,9173,Failed password for admin from 194.87.139.38 port 45155
Apr 07 22:15:06,server-prod-01,sshd,9172,Failed password for test from 194.87.139.38 port 38719
Apr 07 22:15:29,server-prod-01,sshd,9188,Failed password for guest from 194.87.139.38 port 45105
Apr 07 22:15:40,server-prod-01,sshd,9190,Failed password for root from 194.87.139.38 port 40379
Apr 07 22:15:45,server-prod-01,sshd,9186,Failed password for user123 from 194.87.139.38 port 40004
Apr 07 22:15:49,server-prod-01,sshd,9174,Failed password for test from 194.87.139.38 port 32065
Apr 07 22:15:54,server-prod-01,sshd,9194,Failed password for test from 194.87.139.38 port 51841
Apr 07 22:15:58,server-prod-01,sshd,9187,Failed password for guest from 194.87.139.38 port 37725
Apr 07 22:16:01,server-prod-01,sshd,9189,Failed password for root from 194.87.139.38 port 52302
Apr 07 22:16:04,server-prod-01,sshd,9180,Failed password for guest from 194.87.139.38 port 33804
Apr 07 22:16:11,server-prod-01,sshd,9195,Failed password for user123 from 194.87.139.38 port 33084
Apr 07 22:16:22,server-prod-01,sshd,9177,Failed password for admin from 194.87.139.38 port 40508
Apr 07 22:16:23,server-prod-01,sshd,9192,Failed password for admin from 194.87.139.38 port 52353
Apr 07 22:16:41,server-prod-01,sshd,9198,Failed password for user123 from 194.87.139.38 port 50898
Apr 07 22:16:53,server-prod-01,sshd,9197,Failed password for test from 194.87.139.38 port 58316
Apr 07 22:16:59,server-prod-01,sshd,9176,Failed password for admin from 194.87.139.38 port 51018
Apr 07 22:16:59,server-prod-01,sshd,9175,Failed password for test from 194.87.139.38 port 48321
Apr 07 22:17:09,server-prod-01,sshd,9191,Failed password for admin from 194.87.139.38 port 44355
Apr 07 22:17:41,server-prod-01,sshd,9185,Failed password for oracle from 194.87.139.38 port 45994
Apr 07 22:18:00,server-prod-01,sshd,9196,Failed password for test from 194.87.139.38 port 50944
Apr 07 22:21:22,db-server-02,service,8496,Started mysql service
Apr 07 22:27:41,server-prod-01,sshd,1805,Accepted publickey for backup from 172.16.0.25
Apr 07 22:46:05,ip-10-50-30-100,systemd,6636,Started Log rotation
Apr 07 23:06:10,ip-10-50-30-100,sshd,5145,Accepted publickey for developer from 10.0.0.50
Apr 07 23:10:58,server-prod-01,service,8748,Started cron service
Apr 07 23:12:46,db-server-02,sshd,5978,Accepted publickey for backup from 192.168.1.100
Apr 07 23:13:16,ip-10-50-30-100,systemd,7633,Started System maintenance
Apr 08 00:02:39,ip-10-77-20-248,sudo,8856,admin : TTY=pts/2 ; COMMAND=ls -la
Apr 08 00:09:59,ip-10-50-30-100,service,6835,Started mysql service
Apr 08 00:10:42,server-prod-01,sshd,2337,Accepted publickey for backup from 85.245.107.41
Apr 08 00:27:33,ip-10-77-20-248,systemd,1024,Started Log rotation
Apr 08 00:28:46,server-prod-01,service,7744,Started docker service
Apr 08 00:29:47,db-server-02,systemd,5102,Started Log rotation
Apr 08 00:33:13,ip-10-50-30-100,cron,5285,Started Log rotation
Apr 08 00:38:03,ip-10-77-20-248,sshd,8699,Accepted publickey for backup from 172.16.0.25
Apr 08 00:51:22,server-prod-01,service,3351,Started docker service
Apr 08 00:59:40,db-server-02,service,4111,Started redis service
Apr 08 01:21:16,db-server-02,systemd,4462,Started Daily backup
Apr 08 01:31:33,ip-10-50-30-100,cron,2343,Started Daily backup
Apr 08 01:41:58,server-prod-01,sshd,5180,Invalid user test from 45.227.253.109
Apr 08 01:42:03,server-prod-01,sshd,5179,Invalid user guest from 45.227.253.109
Apr 08 01:42:05,server-prod-01,sshd,5178,Invalid user guest from 45.227.253.109
Apr 08 01:42:08,server-prod-01,sshd,5177,Invalid user admin from 45.227.253.109
Apr 08 01:42:21,server-prod-01,sshd,5193,Failed password for test from 45.227.253.109 port 36202
Apr 08 01:42:55,server-prod-01,sshd,5187,Failed password for test from 45.227.253.109 port 49555
Apr 08 01:43:14,server-prod-01,sshd,5184,Failed password for root from 45.227.253.109 port 55404
Apr 08 01:43:21,server-prod-01,sshd,5181,Failed password for root from 45.227.253.109 port 55608
Apr 08 01:43:26,server-prod-01,sshd,5191,Failed password for root from 45.227.253.109 port 49459
Apr 08 01:43:35,server-prod-01,sshd,5190,Failed password for oracle from 45.227.253.109 port 57892
Apr 08 01:43:55,server-prod-01,sshd,5186,Failed password for root from 45.227.253.109 port 52969
Apr 08 01:44:11,server-prod-01,sshd,5192,Failed password for admin from 45.227.253.109 port 53445
Apr 08 01:44:33,server-prod-01,sshd,5183,Failed password for root from 45.227.253.109 port 38317
Apr 08 01:44:33,server-prod-01,sshd,5196,Failed password for root from 45.227.253.109 port 36586
Apr 08 01:44:43,server-prod-01,sshd,5182,Failed password for user123 from 45.227.253.109 port 43992
Apr 08 01:45:16,server-prod-01,sshd,5195,Failed password for test from 45.227.253.109 port 36243
Apr 08 01:45:17,server-prod-01,sshd,5194,Failed password for test from 45.227.253.109 port 46950
Apr 08 01:45:24,server-prod-01,sshd,5189,Failed password for root from 45.227.253.109 port 36463
Apr 08 01:45:52,db-server-02,sudo,8722,ubuntu : TTY=pts/0 ; COMMAND=docker ps
Apr 08 01:45:56,server-prod-01,sshd,5185,Failed password for test from 45.227.253.109 port 42901
Apr 08 01:46:07,server-prod-01,sshd,5188,Failed password for user123 from 45.227.253.109 port 38124
Apr 08 02:28:32,ip-10-77-20-248,vsftpd,8662,Anonymous login attempted from 194.87.139.38
Apr 08 02:28:38,ip-10-77-20-248,pure-ftpd,5172,Anonymous user from 194.87.139.38 executed: LIST
Apr 08 02:36:00,server-prod-01,service,2533,Started nginx service
Apr 08 02:44:07,db-server-02,cron,1676,Started System maintenance
Apr 08 02:46:32,server-prod-01,service,5977,Started cron service
Apr 08 02:46:37,ip-10-50-30-100,cron,9764,Started System maintenance
Apr 08 02:48:47,ip-10-77-20-248,service,8112,Started postgres service
Apr 08 02:50:31,server-prod-01,vsftpd,5842,Failed password for ftp_user from 218.188.2.4
Apr 08 02:51:13,server-prod-01,vsftpd,9216,Failed password for ftp_user from 218.188.2.4
Apr 08 02:51:16,server-prod-01,vsftpd,9301,Failed password for web_upload from 218.188.2.4
Apr 08 02:51:18,server-prod-01,vsftpd,9633,Failed password for web_upload from 218.188.2.4
Apr 08 02:51:24,server-prod-01,pure-ftpd,8119,Failed password for ftp_user from 218.188.2.4
Apr 08 02:51:28,server-prod-01,pure-ftpd,7298,Failed password for backup from 218.188.2.4
Apr 08 02:51:37,server-prod-01,pure-ftpd,9357,Failed password for ftp_user from 218.188.2.4
Apr 08 02:56:04,ip-10-50-30-100,proftpd,6299,"Connection from 172.16.0.25, user backup, command RETR file.txt"
Apr 08 03:00:16,ip-10-77-20-248,sudo,6552,developer : TTY=pts/0 ; COMMAND=cd /var/www
Apr 08 03:08:18,ip-10-77-20-248,sudo,6865,developer : TTY=pts/1 ; COMMAND=cd /var/www
Apr 08 03:12:44,ip-10-50-30-100,service,2842,Started cron service
Apr 08 03:13:47,db-server-02,sshd,6819,Accepted publickey for backup from 85.245.107.41
Apr 08 03:21:32,ip-10-77-20-248,service,9093,Started docker service
Apr 08 03:26:10,server-prod-01,sshd,4072,Accepted publickey for backup from 10.0.0.50
Apr 08 03:52:28,ip-10-50-30-100,service,8484,Started nginx service
Apr 08 04:04:36,ip-10-77-20-248,sshd,5726,Invalid user admin from 185.143.223.15
Apr 08 04:04:36,ip-10-77-20-248,sshd,5728,Invalid user guest from 185.143.223.15
Apr 08 04:04:37,ip-10-77-20-248,sshd,5754,Accepted password for oracle from 185.143.223.15
Apr 08 04:04:42,ip-10-77-20-248,sshd,5736,Failed password for oracle from 185.143.223.15 port 48587
Apr 08 04:04:44,ip-10-77-20-248,sshd,5725,Invalid user guest from 185.143.223.15
Apr 08 04:04:45,ip-10-77-20-248,sshd,5727,Invalid user test from 185.143.223.15
Apr 08 04:05:18,ip-10-77-20-248,bash,7769,ps aux
Apr 08 04:05:43,ip-10-77-20-248,sshd,5734,Failed password for guest from 185.143.223.15 port 33167
Apr 08 04:05:46,ip-10-77-20-248,sshd,5739,Failed password for admin from 185.143.223.15 port 44312
Apr 08 04:05:55,ip-10-77-20-248,sshd,5744,Failed password for user123 from 185.143.223.15 port 52362
Apr 08 04:06:01,ip-10-77-20-248,sshd,5743,Failed password for root from 185.143.223.15 port 51132
Apr 08 04:06:03,ip-10-77-20-248,sshd,5741,Failed password for user123 from 185.143.223.15 port 53834
Apr 08 04:06:03,ip-10-77-20-248,sshd,5733,Failed password for user123 from 185.143.223.15 port 33534
Apr 08 04:06:11,ip-10-77-20-248,sshd,5732,Failed password for root from 185.143.223.15 port 45593
Apr 08 04:06:46,ip-10-77-20-248,sshd,5730,Failed password for root from 185.143.223.15 port 49319
Apr 08 04:06:47,ip-10-77-20-248,sshd,5746,Failed password for root from 185.143.223.15 port 33716
Apr 08 04:06:52,ip-10-77-20-248,sshd,5737,Failed password for oracle from 185.143.223.15 port 45562
Apr 08 04:06:54,ip-10-77-20-248,sshd,5729,Failed password for user123 from 185.143.223.15 port 53581
Apr 08 04:07:01,ip-10-77-20-248,sshd,5735,Failed password for test from 185.143.223.15 port 57486
Apr 08 04:07:10,ip-10-77-20-248,sshd,5745,Failed password for admin from 185.143.223.15 port 47026
Apr 08 04:07:19,ip-10-77-20-248,sshd,5751,Failed password for oracle from 185.143.223.15 port 58730
Apr 08 04:07:28,ip-10-77-20-248,sshd,5742,Failed password for test from 185.143.223.15 port 52565
Apr 08 04:07:31,ip-10-77-20-248,sshd,5740,Failed password for oracle from 185.143.223.15 port 38588
Apr 08 04:07:40,ip-10-77-20-248,sshd,5748,Failed password for admin from 185.143.223.15 port 51789
Apr 08 04:07:41,ip-10-77-20-248,sshd,5731,Failed password for guest from 185.143.223.15 port 39015
Apr 08 04:07:47,ip-10-77-20-248,sshd,5750,Failed password for test from 185.143.223.15 port 55030
Apr 08 04:07:55,ip-10-77-20-248,sshd,5747,Failed password for guest from 185.143.223.15 port 47315
Apr 08 04:08:15,ip-10-77-20-248,sshd,5752,Failed password for guest from 185.143.223.15 port 30139
Apr 08 04:08:22,ip-10-77-20-248,sshd,5753,Failed password for oracle from 185.143.223.15 port 56937
Apr 08 04:08:46,ip-10-77-20-248,sshd,5738,Failed password for root from 185.143.223.15 port 52822
Apr 08 04:08:52,ip-10-77-20-248,sshd,5749,Failed password for user123 from 185.143.223.15 port 48348
Apr 08 04:11:32,ip-10-50-30-100,service,7933,Started docker service
Apr 08 04:29:00,ip-10-50-30-100,sshd,1416,Accepted publickey for admin from 172.16.0.25
Apr 08 04:30:33,server-prod-01,sshd,9565,Accepted publickey for admin from 85.245.107.41
Apr 08 04:32:09,ip-10-77-20-248,cron,2945,Started System maintenance
Apr 08 04:47:01,db-server-02,sshd,7596,Accepted publickey for ubuntu from 85.245.107.41
Apr 08 04:53:26,server-prod-01,cron,8051,Started System maintenance
Apr 08 04:57:52,ip-10-77-20-248,service,9698,Started nginx service
Apr 08 05:01:00,ip-10-77-20-248,pure-ftpd,9621,"Connection from 172.16.0.25, user web_upload, command RETR file.txt"
Apr 08 05:14:28,db-server-02,pure-ftpd,7420,Anonymous login attempted from 194.87.139.38
Apr 08 05:18:18,db-server-02,sudo,4612,backup : TTY=pts/2 ; COMMAND=git pull
Apr 08 05:21:36,db-server-02,systemd,2552,Started System maintenance
Apr 08 05:28:10,server-prod-01,sudo,4712,admin : TTY=pts/0 ; COMMAND=docker ps
Apr 08 05:32:56,ip-10-77-20-248,service,2572,Started cron service
Apr 08 05:33:07,ip-10-50-30-100,cron,2690,Started System maintenance
Apr 08 05:42:55,server-prod-01,sudo,8114,ci-cd : TTY=pts/2 ; COMMAND=apt update
Apr 08 05:51:12,ip-10-77-20-248,sshd,4187,Accepted publickey for ubuntu from 192.168.1.100
Apr 08 05:58:15,db-server-02,service,3258,Started postgres service
Apr 08 06:12:36,ip-10-77-20-248,vsftpd,7096,"Connection from 172.16.0.25, user backup, command STOR backup.zip"
Apr 08 06:15:15,db-server-02,sudo,2786,deploy : TTY=pts/2 ; COMMAND=cat /var/log/syslog
Apr 08 06:16:18,ip-10-50-30-100,systemd,2212,Started System maintenance
Apr 08 06:18:05,ip-10-50-30-100,sudo,4364,backup : TTY=pts/1 ; COMMAND=docker ps
Apr 08 06:25:35,db-server-02,service,4896,Started cron service
Apr 08 06:37:56,db-server-02,vsftpd,4618,"Connection from 172.16.0.25, user backup, command STOR backup.zip"
Apr 08 06:40:05,server-prod-01,sshd,6302,Accepted publickey for developer from 10.0.0.50
Apr 08 06:43:51,server-prod-01,systemd,7134,Started Log rotation
Apr 08 06:44:04,ip-10-50-30-100,sudo,6343,deploy : TTY=pts/0 ; COMMAND=ls -la
Apr 08 06:50:46,server-prod-01,cron,1787,Started Log rotation
Apr 08 07:04:30,db-server-02,cron,3464,Started Daily backup
Apr 08 07:10:29,db-server-02,sshd,7065,Invalid user admin from 220.135.151.1
Apr 08 07:10:30,db-server-02,sshd,7067,Invalid user test from 220.135.151.1
Apr 08 07:10:35,db-server-02,sshd,7064,Invalid user guest from 220.135.151.1
Apr 08 07:10:36,db-server-02,sshd,7084,Failed password for oracle from 220.135.151.1 port 44896
Apr 08 07:10:37,db-server-02,sshd,7066,Invalid user guest from 220.135.151.1
Apr 08 07:10:41,db-server-02,sshd,7086,Failed password for test from 220.135.151.1 port 51667
Apr 08 07:10:58,server-prod-01,systemd,3095,Started Daily backup
Apr 08 07:11:16,db-server-02,cron,1474,Started Daily backup
Apr 08 07:11:57,db-server-02,sshd,7083,Failed password for guest from 220.135.151.1 port 44199
Apr 08 07:11:57,db-server-02,sshd,7088,Failed password for guest from 220.135.151.1 port 44794
Apr 08 07:12:04,db-server-02,sshd,7071,Failed password for root from 220.135.151.1 port 51759
Apr 08 07:12:36,db-server-02,sshd,7068,Failed password for guest from 220.135.151.1 port 47898
Apr 08 07:12:38,db-server-02,sshd,7077,Failed password for oracle from 220.135.151.1 port 58611
Apr 08 07:12:43,db-server-02,sshd,7075,Failed password for user123 from 220.135.151.1 port 53387
Apr 08 07:12:54,db-server-02,sshd,7076,Failed password for test from 220.135.151.1 port 37017
Apr 08 07:12:58,db-server-02,sshd,7072,Failed password for user123 from 220.135.151.1 port 38575
Apr 08 07:13:01,db-server-02,sshd,7074,Failed password for root from 220.135.151.1 port 39942
Apr 08 07:13:29,db-server-02,sshd,7073,Failed password for admin from 220.135.151.1 port 49063
Apr 08 07:13:45,db-server-02,sshd,7082,Failed password for user123 from 220.135.151.1 port 31847
Apr 08 07:13:52,db-server-02,sshd,7085,Failed password for test from 220.135.151.1 port 39217
Apr 08 07:14:08,db-server-02,sshd,7087,Failed password for test from 220.135.151.1 port 53427
Apr 08 07:14:16,db-server-02,sshd,7069,Failed password for user123 from 220.135.151.1 port 47715
Apr 08 07:14:37,db-server-02,sshd,7081,Failed password for test from 220.135.151.1 port 58099
Apr 08 07:14:43,db-server-02,sshd,7078,Failed password for test from 220.135.151.1 port 50257
Apr 08 07:15:08,db-server-02,sshd,7079,Failed password for oracle from 220.135.151.1 port 40325
Apr 08 07:15:09,db-server-02,sshd,7070,Failed password for user123 from 220.135.151.1 port 43307
Apr 08 07:15:13,db-server-02,sshd,7080,Failed password for oracle from 220.135.151.1 port 54404
Apr 08 07:35:25,server-prod-01,sshd,2934,Accepted publickey for developer from 172.16.0.25
Apr 08 07:36:42,ip-10-77-20-248,proftpd,7906,"Connection from 192.168.1.100, user web_upload, command CWD /uploads"
Apr 08 07:40:52,ip-10-50-30-100,cron,7811,Started Daily backup
Apr 08 08:10:02,ip-10-77-20-248,systemd,8913,Started System maintenance
Apr 08 08:14:32,db-server-02,systemd,7792,Started Log rotation
Apr 08 08:17:01,ip-10-50-30-100,systemd,9618,Started Daily backup
Apr 08 08:19:29,ip-10-50-30-100,systemd,6090,Started Log rotation
Apr 08 08:21:19,db-server-02,sshd,1150,Accepted publickey for developer from 172.16.0.25
Apr 08 08:43:16,ip-10-50-30-100,cron,1700,Started Log rotation
Apr 08 08:43:20,ip-10-50-30-100,sshd,7876,Accepted publickey for ubuntu from 10.0.0.50
Apr 08 09:10:01,ip-10-50-30-100,proftpd,8124,Failed password for ftp_user from 51.15.20.30
Apr 08 09:10:03,ip-10-50-30-100,pure-ftpd,5463,Failed password for web_upload from 51.15.20.30
Apr 08 09:10:24,ip-10-50-30-100,proftpd,8218,Failed password for web_upload from 51.15.20.30
Apr 08 09:10:35,ip-10-50-30-100,vsftpd,6249,Failed password for ftp_user from 51.15.20.30
Apr 08 09:10:48,ip-10-50-30-100,pure-ftpd,9344,Failed password for backup from 51.15.20.30
Apr 08 09:11:03,ip-10-50-30-100,pure-ftpd,7215,Failed password for backup from 51.15.20.30
Apr 08 09:11:11,ip-10-50-30-100,pure-ftpd,5175,Failed password for web_upload from 51.15.20.30
Apr 08 09:11:13,ip-10-50-30-100,pure-ftpd,6161,Failed password for backup from 51.15.20.30
Apr 08 09:11:14,ip-10-50-30-100,pure-ftpd,5236,Failed password for web_upload from 51.15.20.30
Apr 08 09:11:16,ip-10-50-30-100,pure-ftpd,6946,Failed password for ftp_user from 51.15.20.30
Apr 08 09:11:22,ip-10-50-30-100,proftpd,5493,Failed password for web_upload from 51.15.20.30
Apr 08 09:18:34,db-server-02,sshd,3163,Failed password for ubuntu from 192.168.1.100 port 50682
Apr 08 09:51:16,db-server-02,sudo,2048,admin : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l
Apr 08 09:52:23,db-server-02,systemd,7631,Started Daily backup
Apr 08 09:59:47,db-server-02,cron,7244,Started Log rotation
Apr 08 10:01:12,ip-10-50-30-100,sshd,5745,Accepted publickey for admin from 10.0.0.50
Apr 08 10:09:59,server-prod-01,sshd,5474,Accepted publickey for deploy from 85.245.107.41
Apr 08 10:31:28,db-server-02,systemd,4033,Started System maintenance
Apr 08 10:42:08,db-server-02,sudo,8772,admin : TTY=pts/2 ; COMMAND=cd /var/www
Apr 08 11:02:49,server-prod-01,cron,2375,Started System maintenance
Apr 08 11:08:10,ip-10-50-30-100,service,7619,Started cron service
Apr 08 11:11:22,server-prod-01,sudo,6316,developer : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l
Apr 08 11:18:40,server-prod-01,sudo,9000,admin : TTY=pts/2 ; COMMAND=cat /var/log/syslog
Apr 08 11:21:58,ip-10-50-30-100,sshd,3368,Failed password for ubuntu from 192.168.1.100 port 54633
Apr 08 11:28:07,server-prod-01,cron,9780,Started Log rotation
Apr 08 11:32:27,db-server-02,cron,3494,Started System maintenance
Apr 08 11:41:06,ip-10-77-20-248,cron,1214,Started Log rotation
Apr 08 12:03:28,db-server-02,sudo,8189,developer : TTY=pts/0 ; COMMAND=apt update
Apr 08 12:08:23,ip-10-50-30-100,service,6776,Started nginx service
Apr 08 12:09:21,db-server-02,service,1056,Started postgres service
Apr 08 12:09:48,ip-10-77-20-248,systemd,7567,Started System maintenance
Apr 08 12:10:21,ip-10-77-20-248,sudo,1745,deploy : TTY=pts/2 ; COMMAND=cat /var/log/syslog
Apr 08 12:25:24,ip-10-50-30-100,sshd,9237,Failed password for backup from 172.16.0.25 port 44475
Apr 08 13:10:19,ip-10-77-20-248,pure-ftpd,6481,Failed password for ftp_user from 194.87.139.38
Apr 08 13:10:27,ip-10-77-20-248,proftpd,5857,Failed password for backup from 194.87.139.38
Apr 08 13:10:44,ip-10-77-20-248,vsftpd,9325,Failed password for ftp_user from 194.87.139.38
Apr 08 13:11:05,ip-10-77-20-248,proftpd,8067,Failed password for ftp_user from 194.87.139.38
Apr 08 13:11:06,ip-10-77-20-248,proftpd,5609,Failed password for backup from 194.87.139.38
Apr 08 13:11:24,ip-10-77-20-248,proftpd,7679,Failed password for ftp_user from 194.87.139.38
Apr 08 13:11:35,ip-10-77-20-248,vsftpd,9398,Failed password for web_upload from 194.87.139.38
Apr 08 13:12:45,server-prod-01,sshd,5264,Accepted publickey for developer from 192.168.1.100
Apr 08 13:14:08,db-server-02,service,5728,Started postgres service
Apr 08 13:16:22,server-prod-01,cron,3662,Started System maintenance
Apr 08 13:18:48,ip-10-77-20-248,service,9700,Started redis service
Apr 08 13:30:50,ip-10-77-20-248,cron,5766,Started Log rotation
Apr 08 13:33:12,ip-10-50-30-100,proftpd,6548,Failed password for backup from 62.210.83.178
Apr 08 13:33:39,ip-10-50-30-100,pure-ftpd,9890,Failed password for backup from 62.210.83.178
Apr 08 13:33:42,ip-10-50-30-100,pure-ftpd,6548,Failed password for backup from 62.210.83.178
Apr 08 13:33:43,ip-10-50-30-100,proftpd,5399,Failed password for web_upload from 62.210.83.178
Apr 08 13:33:45,ip-10-50-30-100,proftpd,5342,Failed password for web_upload from 62.210.83.178
Apr 08 13:33:56,ip-10-50-30-100,proftpd,6772,Failed password for backup from 62.210.83.178
Apr 08 13:34:12,ip-10-50-30-100,vsftpd,6814,Failed password for backup from 62.210.83.178
Apr 08 13:34:36,ip-10-50-30-100,vsftpd,7403,Failed password for backup from 62.210.83.178
Apr 08 13:34:48,ip-10-50-30-100,pure-ftpd,6145,Failed password for ftp_user from 62.210.83.178
Apr 08 13:34:49,ip-10-50-30-100,pure-ftpd,6842,Failed password for ftp_user from 62.210.83.178
Apr 08 13:34:55,ip-10-50-30-100,pure-ftpd,9263,Failed password for web_upload from 62.210.83.178
Apr 08 13:57:52,ip-10-50-30-100,sudo,1931,ci-cd : TTY=pts/0 ; COMMAND=cd /var/www
Apr 08 14:00:10,server-prod-01,sshd,5955,Accepted publickey for ubuntu from 192.168.1.100
Apr 08 14:06:08,server-prod-01,sudo,8636,ubuntu : TTY=pts/0 ; COMMAND=cd /var/www
Apr 08 14:16:50,ip-10-50-30-100,cron,2486,Started Log rotation
Apr 08 14:26:21,ip-10-77-20-248,nginx,7141,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /wp-admin.php HTTP/1.1"" 404"
Apr 08 14:26:37,ip-10-77-20-248,nginx,8796,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /.git/config HTTP/1.1"" 404"
Apr 08 14:26:42,ip-10-77-20-248,apache2,9318,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /wp-admin.php HTTP/1.1"" 404"
Apr 08 14:26:42,ip-10-77-20-248,apache2,8296,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /wp-admin.php HTTP/1.1"" 404"
Apr 08 14:26:44,ip-10-77-20-248,nginx,6086,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /wp-admin.php HTTP/1.1"" 404"
Apr 08 14:26:49,ip-10-77-20-248,apache2,7410,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""POST /api/v1/login HTTP/1.1"" 404"
Apr 08 14:26:49,ip-10-77-20-248,apache2,7083,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /wp-admin.php HTTP/1.1"" 404"
Apr 08 14:26:57,ip-10-77-20-248,nginx,9183,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""POST /api/v1/login HTTP/1.1"" 404"
Apr 08 14:26:58,ip-10-77-20-248,apache2,5774,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""GET /.git/config HTTP/1.1"" 404"
Apr 08 14:27:05,ip-10-77-20-248,nginx,8030,"51.15.20.30 - - [15/Apr/2025:22:45:32] ""POST /api/v1/login HTTP/1.1"" 404"
Apr 08 14:28:36,ip-10-77-20-248,cron,6035,Started Log rotation
Apr 08 14:36:05,ip-10-77-20-248,pure-ftpd,8605,Failed password for web_upload from 45.227.253.109
Apr 08 14:36:18,ip-10-77-20-248,vsftpd,5410,Failed password for web_upload from 45.227.253.109
Apr 08 14:36:18,ip-10-77-20-248,vsftpd,6299,Failed password for ftp_user from 45.227.253.109
Apr 08 14:36:26,ip-10-77-20-248,pure-ftpd,6664,Failed password for web_upload from 45.227.253.109
